"ID","EMAIL_HASH","C","VALUE","CASE_STATUS"
3199143,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199156,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199193,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199206,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199225,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199251,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199281,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199290,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199305,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199331,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199355,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199379,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199402,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199431,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199461,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199481,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199512,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199519,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199542,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199567,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199597,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199610,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199630,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199657,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199684,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199711,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199744,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199774,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199802,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199843,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199850,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199856,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199877,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199901,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199928,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199957,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3199987,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200011,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200020,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200060,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200064,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200073,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200086,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200111,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200117,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200143,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200164,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200192,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200225,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200248,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200276,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200303,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200335,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200362,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200388,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200423,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200429,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200451,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200480,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200507,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200536,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200569,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200605,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200616,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200641,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200669,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200700,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200756,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200835,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200861,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200872,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200874,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200878,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200883,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200886,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200891,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200896,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200903,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200905,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200912,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200914,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200917,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200920,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200923,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200927,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200938,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200942,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200944,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200948,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200949,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200953,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200956,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200963,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200966,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200969,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200971,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200974,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200976,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200979,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200984,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200985,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200991,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200994,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3200998,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201000,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201002,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201007,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201008,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201011,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201012,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201016,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201022,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201025,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201029,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201033,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201037,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201039,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201045,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201046,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201050,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201056,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201057,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201061,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201064,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201068,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201074,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201076,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201082,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201084,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201086,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201093,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201105,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201233,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201355,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201382,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201936,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201942,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201950,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201960,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201972,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201979,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3201989,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202008,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202012,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202020,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202030,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202041,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202048,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202055,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202063,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202073,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202082,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202095,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202116,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202125,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202144,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202157,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202169,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202176,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202185,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202221,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202229,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202242,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202249,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202258,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202264,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202274,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202285,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202294,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202305,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202327,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202334,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202345,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202352,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202360,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202374,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202380,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202386,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202397,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202426,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202434,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202446,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202460,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202471,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202482,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202487,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202499,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202510,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202518,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202540,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202552,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202571,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202577,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202588,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202592,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202596,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202620,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202630,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202639,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202647,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202654,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202671,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202681,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202696,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202707,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202716,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202743,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202751,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202759,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202767,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202777,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202787,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202794,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202805,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202813,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202823,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202831,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202841,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202849,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202864,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202866,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202880,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202925,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202936,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202943,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202953,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202960,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3202967,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203000,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203016,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203028,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203040,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203046,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203065,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203084,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203089,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203097,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203106,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203117,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203126,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203136,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203142,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203152,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203172,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203181,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203191,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203202,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203206,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203239,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203266,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203288,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203320,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203325,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203333,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203338,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203353,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203361,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203373,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203389,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203405,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203416,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203431,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203435,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203446,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203458,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203471,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203480,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203494,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203519,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203527,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203539,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203564,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203584,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203601,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203608,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203615,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203621,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203632,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203643,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203663,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203674,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203693,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203708,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203710,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203771,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203866,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203904,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203936,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3203996,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204123,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204224,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204345,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204381,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204402,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204412,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204420,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204423,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204452,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204483,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204535,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204572,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204600,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204624,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204656,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204662,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204682,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204685,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204689,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204700,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204717,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204730,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204740,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204749,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204760,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204766,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204770,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204781,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204792,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204798,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204802,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204809,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204823,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204831,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204841,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204849,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204856,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204872,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204877,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204887,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204895,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204903,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204908,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204922,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204929,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204938,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204945,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204956,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204967,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204972,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
3204979,"029kKF4Gx2Z2fmyD57iOgg==",1009,"Closed","Updated"
